what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1780292098050
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1780292098052
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1780292098055
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1780292098056
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1780292098058
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1780292098059
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1780292098061
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1780292098062
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1780292098064
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1780292098066
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1780292098068
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1780292098071
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1780292098071
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1780292098071
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1780292098074
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1780292098075
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1780292098076
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1780292098077
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1780292098080
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1780292098081
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1780292098082
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1780292098084
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1780292098085
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1780292098089
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1780292098090
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1780292098090
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1780292098091
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1780292098092
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1780292098092
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1780292098105
os,sysinfo,,,"win32",1780292098109
arch,sysinfo,,,"x86",1780292098109
ws,sysinfo,,,"win32",1780292098109
locale,sysinfo,,,"en_US",1780292098109
processors,sysinfo,,,"12",1780292098109
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1780292098109
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1780292098109
java.specification.name,sysinfo,,,"Java Platform API Specification",1780292098109
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1780292098109
java.specification.version,sysinfo,,,"1.6",1780292098109
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1780292098109
java.version,sysinfo,,,"1.6.0_23",1780292098109
java.vm.info,sysinfo,,,"mixed mode",1780292098109
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1780292098109
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1780292098109
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1780292098109
java.vm.specification.version,sysinfo,,,"1.0",1780292098109
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1780292098109
java.vm.version,sysinfo,,,"19.0-b09",1780292098109
activated,perspective,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.CPerspective",1780292099869
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1780292099916
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1780292100966
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1780292101147
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1780292102085
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1780292102394
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1780292103597
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1780292105943
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1780292105954
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1780292105957
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1780292105959
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780292106030
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780292122286
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780292125707
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780292132521
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1780292141142
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1780292141147
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1780292142862
started,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1780292147367
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780292147727
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780292153962
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1780292161634
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1780292164984
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1780292164996
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1780292169591
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, /cygdrive/c/Nam_3_HK2_2025_2026/Thiet_ke_he_thong_SOC/Do_an_SOC/software/matrix_SOC/matrix_SOC.elf] return code: 4, 'other error'",1780292183435
error,log,,,"Downloading ELF Process failed",1780292183442
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780292183508
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780292184782
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1780292189903
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780292198743
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780292289452
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780292291089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780292313813
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1780292314657
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1780292315484
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1780292317476
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1780292318523
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780292320713
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780292331487
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780292337538
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780292339433
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780292342595
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1780292347296
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780292351503
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1780292351551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780292351564
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780292352739
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1780292356457
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, /cygdrive/c/Nam_3_HK2_2025_2026/Thiet_ke_he_thong_SOC/Do_an_SOC/software/matrix_SOC/matrix_SOC.elf] return code: 4, 'other error'",1780292373200
error,log,,,"Downloading ELF Process failed",1780292373207
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780292373238
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780292375319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780292382216
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780292412128
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780292415227
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780292450637
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780292452696
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780292474599
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780292476753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780292589991
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780292594946
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780292595428
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780292598485
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780292598789
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780292599435
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780292600924
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780292605755
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780292640183
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780292641836
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780292644629
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780292648052
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780292992146
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780292995810
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780293010421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780293013723
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780293014018
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780293016769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780293017037
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780293018175
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780293018673
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780293020859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780293022093
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1780293022286
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780293022398
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1780293022832
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1780293022834
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1780293022834
stopped,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1780293022834
stopped,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1780293022836
stopped,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1780293022836
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1780293022836
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1780293022836
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1780293022836
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1780293023134
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1780293023134
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1780293023134
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1780293023141
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1780293023148
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1780293023148
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1780293041545
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1780293041546
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1780293041548
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1780293041549
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1780293041549
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1780293041552
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1780293041553
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1780293041553
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1780293041553
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1780293041555
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1780293041559
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1780293041561
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1780293041563
